,accidents,geometry,latitude,longitude,total_injured,total_killed
13382,1.0,POINT (-73.917885 40.671665),40.671665,-73.917885,2.0,0.0
13383,1.0,POINT (-73.9897 40.671673),40.671673,-73.9897,0.0,0.0
13384,1.0,POINT (-73.94756 40.671673),40.671673,-73.94756,0.0,0.0
13385,1.0,POINT (-73.88289 40.671673),40.671673,-73.88289,0.0,0.0
13386,1.0,POINT (-73.86861400000002 40.67168),40.67168,-73.86861400000002,0.0,0.0
13389,1.0,POINT (-73.91826 40.671688),40.671688,-73.91826,0.0,0.0
13392,1.0,POINT (-73.93510400000002 40.671696),40.671696,-73.93510400000002,0.0,0.0
13393,1.0,POINT (-73.93524000000002 40.671703),40.671703,-73.93524000000002,0.0,0.0
13394,2.0,POINT (-73.91888 40.671703),40.671703,-73.91888,0.0,0.0
13395,1.0,POINT (-73.95148499999998 40.671707),40.671707,-73.95148499999998,0.0,0.0
13396,1.0,POINT (-73.91864 40.671707),40.671707,-73.91864,0.0,0.0
13397,1.0,POINT (-73.98761 40.67171),40.67171,-73.98761,0.0,0.0
13400,6.0,POINT (-73.85097500000001 40.67172),40.67172,-73.850975,4.0,0.0
13401,1.0,POINT (-73.99160000000001 40.671726),40.671726,-73.9916,0.0,0.0
13402,1.0,POINT (-73.91450999999998 40.671726),40.671726,-73.91450999999998,0.0,0.0
13403,1.0,POINT (-73.990814 40.671734),40.671734,-73.990814,0.0,0.0
13406,1.0,POINT (-74.00014499999997 40.671753),40.671753,-74.00014499999997,0.0,0.0
13407,1.0,POINT (-73.952354 40.671757),40.671757,-73.952354,2.0,0.0
13411,1.0,POINT (-73.91441 40.671772),40.671772,-73.91441,2.0,0.0
13412,1.0,POINT (-73.86149 40.671772),40.671772,-73.86149,0.0,0.0
13413,1.0,POINT (-73.86783 40.671776),40.671776,-73.86783,0.0,0.0
13414,1.0,POINT (-73.89670600000002 40.67178),40.67178,-73.89670600000002,0.0,0.0
13418,1.0,POINT (-73.79196 40.671787),40.671787,-73.79196,0.0,0.0
13419,1.0,POINT (-73.98648 40.671795),40.671795,-73.98648,0.0,0.0
13420,3.0,POINT (-73.998795 40.67181),40.67181,-73.998795,4.0,0.0
13421,1.0,POINT (-73.87009 40.67181400000001),40.67181400000001,-73.87009,0.0,0.0
13423,1.0,POINT (-73.98305500000002 40.671825),40.671825,-73.98305500000002,0.0,0.0
13425,1.0,POINT (-73.99069 40.67185),40.67185,-73.99069,0.0,0.0
13431,1.0,POINT (-73.95756 40.67186),40.67186,-73.95756,0.0,0.0
13434,1.0,POINT (-73.87451 40.671864),40.671864,-73.87451,2.0,0.0
13437,1.0,POINT (-73.96358499999999 40.671875),40.671875,-73.963585,0.0,0.0
13440,1.0,POINT (-73.88693000000001 40.671894),40.671894,-73.88693,0.0,0.0
13442,1.0,POINT (-73.98849 40.671917),40.671917,-73.98849,0.0,0.0
13443,1.0,POINT (-73.99396999999998 40.67192),40.67192,-73.99396999999998,0.0,0.0
13445,1.0,POINT (-73.87108000000001 40.671932),40.671932,-73.87108,0.0,0.0
13447,1.0,POINT (-73.92322 40.67194),40.67194,-73.92322,0.0,0.0
13448,1.0,POINT (-73.922935 40.671944),40.671944,-73.922935,0.0,0.0
13450,1.0,POINT (-73.99203 40.67195),40.67195,-73.99203,0.0,0.0
13451,2.0,POINT (-73.91693000000002 40.67195),40.67195,-73.91693000000002,0.0,0.0
13452,1.0,POINT (-73.99208 40.67196),40.67196,-73.99208,0.0,0.0
13453,1.0,POINT (-73.88120000000001 40.671963),40.671963,-73.8812,0.0,0.0
13454,1.0,POINT (-73.9336 40.671967),40.671967,-73.9336,0.0,0.0
13455,1.0,POINT (-73.72799000000001 40.67197),40.67197,-73.72799,0.0,0.0
13456,1.0,POINT (-73.895256 40.671974),40.671974,-73.895256,2.0,0.0
13458,1.0,POINT (-73.95979 40.67199),40.67199,-73.95979,0.0,0.0
13460,1.0,POINT (-73.74590000000001 40.672),40.672,-73.7459,0.0,0.0
13463,1.0,POINT (-73.98395500000002 40.672012),40.672012,-73.98395500000002,0.0,0.0
13464,1.0,POINT (-73.94065999999999 40.672012),40.672012,-73.94066,0.0,0.0
13466,1.0,POINT (-73.76432 40.67202800000001),40.67202800000001,-73.76432,0.0,0.0
13468,1.0,POINT (-73.92471 40.67204),40.67204,-73.92471,0.0,0.0
13469,1.0,POINT (-73.957466 40.672043),40.672043,-73.957466,2.0,0.0
13471,1.0,POINT (-73.94157 40.672047),40.672047,-73.94157,0.0,0.0
13475,1.0,POINT (-73.73071999999998 40.67206),40.67206,-73.73071999999998,0.0,0.0
13480,2.0,POINT (-73.96451 40.672104),40.672104,-73.96451,4.0,0.0
13481,1.0,POINT (-73.91689000000002 40.672104),40.672104,-73.91689000000002,0.0,0.0
13483,1.0,POINT (-73.91967 40.67211),40.67211,-73.91967,2.0,0.0
13486,1.0,POINT (-73.92639 40.67211500000001),40.67211500000001,-73.92639,0.0,0.0
13487,1.0,POINT (-73.92229499999998 40.67212),40.67212,-73.92229499999998,0.0,0.0
13488,3.0,POINT (-73.89439 40.67212),40.67212,-73.89439,2.0,0.0
13489,1.0,POINT (-73.89017 40.672127),40.672127,-73.89017,0.0,0.0
13490,1.0,POINT (-73.92641400000002 40.67213),40.67213,-73.92641400000002,0.0,0.0
13492,3.0,POINT (-73.80128499999999 40.67213),40.67213,-73.801285,0.0,0.0
13494,1.0,POINT (-73.98896999999999 40.67215),40.67215,-73.98897,0.0,0.0
13495,1.0,POINT (-73.99244 40.672153),40.672153,-73.99244,2.0,0.0
13497,1.0,POINT (-73.885086 40.67217),40.67217,-73.885086,0.0,0.0
13498,1.0,POINT (-73.88033 40.67217),40.67217,-73.88033,0.0,0.0
13499,1.0,POINT (-73.86922 40.67217),40.67217,-73.86922,0.0,0.0
13501,1.0,POINT (-73.88504 40.672176),40.672176,-73.88504,0.0,0.0
13502,1.0,POINT (-73.74928 40.67218),40.67218,-73.74928,0.0,0.0
13507,1.0,POINT (-73.95305999999999 40.672207),40.672207,-73.95306,0.0,0.0
13509,1.0,POINT (-73.75803000000001 40.672215),40.672215,-73.75803,0.0,0.0
13511,1.0,POINT (-73.80611400000002 40.67222),40.67222,-73.80611400000002,0.0,0.0
13512,1.0,POINT (-73.99041 40.672222),40.672222,-73.99041,0.0,0.0
13514,2.0,POINT (-73.96496999999999 40.672222),40.672222,-73.96497,2.0,0.0
13515,1.0,POINT (-73.92840600000002 40.672222),40.672222,-73.92840600000002,0.0,0.0
13518,1.0,POINT (-73.86828 40.67223),40.67223,-73.86828,0.0,0.0
13520,1.0,POINT (-73.86635600000002 40.67224),40.67224,-73.86635600000002,0.0,0.0
13521,1.0,POINT (-73.976 40.672245),40.672245,-73.976,0.0,0.0
13522,1.0,POINT (-73.78559 40.67225300000001),40.67225300000001,-73.78559,2.0,0.0
13526,1.0,POINT (-73.75584000000001 40.67227000000001),40.67227000000001,-73.75584,0.0,0.0
13529,4.0,POINT (-73.913124 40.67229),40.67229,-73.913124,0.0,0.0
13530,1.0,POINT (-73.80436999999998 40.67229),40.67229,-73.80436999999998,2.0,0.0
13532,1.0,POINT (-73.80109 40.672295),40.672295,-73.80109,0.0,0.0
13534,1.0,POINT (-73.794685 40.672302),40.672302,-73.794685,0.0,0.0
13535,1.0,POINT (-73.75252500000001 40.672302),40.672302,-73.752525,0.0,0.0
13536,2.0,POINT (-73.9903 40.67231),40.67231,-73.9903,0.0,0.0
13539,2.0,POINT (-73.87508000000003 40.67232),40.67232,-73.87508000000003,2.0,0.0
13540,1.0,POINT (-73.8929 40.672325),40.672325,-73.8929,0.0,0.0
13541,1.0,POINT (-73.73645999999999 40.67233),40.67233,-73.73646,0.0,0.0
13543,1.0,POINT (-73.87508000000003 40.672337),40.672337,-73.87508000000003,0.0,0.0
13544,2.0,POINT (-73.987076 40.672348),40.672348,-73.987076,0.0,0.0
13548,1.0,POINT (-74.01123 40.67236),40.67236,-74.01123,0.0,0.0
13550,1.0,POINT (-73.98363000000001 40.672375),40.672375,-73.98363,2.0,0.0
13551,1.0,POINT (-73.87021 40.672375),40.672375,-73.87021,0.0,0.0
13553,1.0,POINT (-73.75995999999998 40.672382),40.672382,-73.75995999999998,0.0,0.0
13554,1.0,POINT (-73.91469599999998 40.67239),40.67239,-73.91469599999998,0.0,0.0
13556,2.0,POINT (-73.91057600000001 40.672394),40.672394,-73.910576,3.0,0.0
13557,1.0,POINT (-73.89243 40.672394),40.672394,-73.89243,0.0,0.0
13558,1.0,POINT (-73.86736999999999 40.672398),40.672398,-73.86737,0.0,0.0
13559,1.0,POINT (-73.91058000000002 40.672405),40.672405,-73.91058000000002,0.0,0.0
13563,1.0,POINT (-73.89601999999999 40.672424),40.672424,-73.89602,0.0,0.0
13564,1.0,POINT (-73.88930500000002 40.672424),40.672424,-73.88930500000002,0.0,0.0
13565,1.0,POINT (-73.883354 40.672424),40.672424,-73.883354,0.0,0.0
13567,2.0,POINT (-73.73534000000002 40.67244),40.67244,-73.73534000000002,0.0,0.0
13568,1.0,POINT (-73.89402 40.672447),40.672447,-73.89402,0.0,0.0
13570,1.0,POINT (-73.89027 40.672447),40.672447,-73.89027,0.0,0.0
13571,1.0,POINT (-73.83754999999999 40.67245),40.67245,-73.83755,2.0,0.0
13572,1.0,POINT (-73.96275 40.672455),40.672455,-73.96275,0.0,0.0
13575,1.0,POINT (-73.94901 40.67247),40.67247,-73.94901,0.0,0.0
13579,1.0,POINT (-73.91038499999998 40.67249),40.67249,-73.91038499999998,0.0,0.0
13581,1.0,POINT (-73.89188 40.672493),40.672493,-73.89188,0.0,0.0
13583,1.0,POINT (-73.86641999999998 40.672497),40.672497,-73.86641999999998,0.0,0.0
13584,1.0,POINT (-73.88933 40.672504),40.672504,-73.88933,0.0,0.0
13592,2.0,POINT (-73.96621999999998 40.672535),40.672535,-73.96621999999998,0.0,0.0
13593,1.0,POINT (-73.75904 40.67254000000001),40.67254000000001,-73.75904,0.0,0.0
13595,2.0,POINT (-73.97687500000001 40.672558),40.672558,-73.976875,0.0,0.0
13596,1.0,POINT (-73.91815 40.672558),40.672558,-73.91815,0.0,0.0
13597,1.0,POINT (-73.92223 40.67256),40.67256,-73.92223,0.0,0.0
13598,1.0,POINT (-73.8125 40.67256500000001),40.67256500000001,-73.8125,0.0,0.0
13599,1.0,POINT (-73.96635400000002 40.67257),40.67257,-73.96635400000002,0.0,0.0
13600,1.0,POINT (-73.91243 40.67257),40.67257,-73.91243,0.0,0.0
13601,1.0,POINT (-73.99009000000002 40.672573),40.672573,-73.99009000000002,2.0,0.0
13602,1.0,POINT (-73.77095 40.672573),40.672573,-73.77095,0.0,0.0
13603,1.0,POINT (-73.91854000000002 40.67258),40.67258,-73.91854000000002,0.0,0.0
13605,1.0,POINT (-73.95152 40.67259),40.67259,-73.95152,0.0,0.0
13606,1.0,POINT (-73.91838 40.67259),40.67259,-73.91838,0.0,0.0
13607,1.0,POINT (-73.9727 40.672592),40.672592,-73.9727,0.0,0.0
13608,1.0,POINT (-73.95129 40.672592),40.672592,-73.95129,0.0,0.0
13610,1.0,POINT (-73.96089000000001 40.672607),40.672607,-73.96089,0.0,0.0
13612,1.0,POINT (-73.88566 40.672607),40.672607,-73.88566,0.0,0.0
13614,1.0,POINT (-73.98681999999999 40.672623),40.672623,-73.98682,0.0,0.0
13615,1.0,POINT (-73.89978000000001 40.672634),40.672634,-73.89978,0.0,0.0
13616,1.0,POINT (-73.97076 40.672638),40.672638,-73.97076,0.0,0.0
13618,1.0,POINT (-73.93564000000001 40.67265),40.67265,-73.93564,2.0,0.0
13620,1.0,POINT (-73.91991999999998 40.672657),40.672657,-73.91991999999998,0.0,0.0
13621,1.0,POINT (-73.98828 40.672665),40.672665,-73.98828,0.0,0.0
13622,5.0,POINT (-73.86644 40.672665),40.672665,-73.86644,0.0,0.0
13623,1.0,POINT (-73.73727 40.672665),40.672665,-73.73727,0.0,0.0
13625,1.0,POINT (-73.94747 40.67267),40.67267,-73.94747,0.0,0.0
13628,1.0,POINT (-73.97675 40.672676),40.672676,-73.97675,2.0,0.0
13629,1.0,POINT (-73.90994000000001 40.672676),40.672676,-73.90994,2.0,0.0
13632,10.0,POINT (-73.73544 40.672688),40.672688,-73.73544,8.0,0.0
13636,1.0,POINT (-73.991844 40.672714),40.672714,-73.991844,0.0,0.0
13639,2.0,POINT (-73.96966 40.672733),40.672733,-73.96966,5.0,0.0
13642,1.0,POINT (-73.81826 40.67275),40.67275,-73.81826,0.0,0.0
13646,1.0,POINT (-73.88484 40.67277),40.67277,-73.88484,0.0,0.0
13647,1.0,POINT (-73.88996 40.672775),40.672775,-73.88996,0.0,0.0
13648,1.0,POINT (-73.988525 40.67278),40.67278,-73.988525,0.0,0.0
13649,1.0,POINT (-73.87189000000002 40.672783),40.672783,-73.87189000000002,0.0,0.0
13652,2.0,POINT (-73.84326999999998 40.67279),40.67279,-73.84326999999998,2.0,0.0
13656,1.0,POINT (-73.90476 40.672806),40.672806,-73.90476,0.0,0.0
13657,1.0,POINT (-73.98859 40.67281),40.67281,-73.98859,0.0,0.0
13658,2.0,POINT (-73.903786 40.672813),40.672813,-73.903786,0.0,0.0
13659,1.0,POINT (-73.76926999999998 40.672817),40.672817,-73.76926999999998,0.0,0.0
13660,1.0,POINT (-73.97126 40.672825),40.672825,-73.97126,0.0,0.0
13663,4.0,POINT (-73.9675 40.672848),40.672848,-73.9675,4.0,0.0
13672,1.0,POINT (-73.87572 40.67287),40.67287,-73.87572,0.0,0.0
13673,1.0,POINT (-73.885735 40.67288),40.67288,-73.885735,0.0,0.0
13675,9.0,POINT (-73.99921999999999 40.672886),40.672886,-73.99922,2.0,0.0
13676,1.0,POINT (-73.87105 40.672894),40.672894,-73.87105,2.0,0.0
13678,1.0,POINT (-73.97658 40.672916),40.672916,-73.97658,0.0,0.0
13679,1.0,POINT (-73.75154000000001 40.672916),40.672916,-73.75154,0.0,0.0
13680,1.0,POINT (-73.78084 40.67292),40.67292,-73.78084,0.0,0.0
13681,1.0,POINT (-73.87384 40.67293),40.67293,-73.87384,0.0,0.0
13682,1.0,POINT (-73.97154999999999 40.672935),40.672935,-73.97155,0.0,0.0
13684,1.0,POINT (-73.88889 40.672935),40.672935,-73.88889,0.0,0.0
13686,1.0,POINT (-73.89226500000002 40.672943),40.672943,-73.89226500000002,0.0,0.0
13689,1.0,POINT (-73.87069 40.67295),40.67295,-73.87069,0.0,0.0
13691,1.0,POINT (-73.98189499999999 40.672974),40.672974,-73.981895,0.0,0.0
13693,2.0,POINT (-73.971664 40.672977),40.672977,-73.971664,2.0,0.0
13696,1.0,POINT (-73.77869399999999 40.67298),40.67298,-73.77869399999999,0.0,0.0
13700,1.0,POINT (-73.83709 40.673016),40.673016,-73.83709,2.0,0.0
13704,1.0,POINT (-73.897026 40.67302700000001),40.67302700000001,-73.897026,0.0,0.0
13706,1.0,POINT (-73.78995 40.673035),40.673035,-73.78995,0.0,0.0
13707,1.0,POINT (-73.90555999999999 40.67305),40.67305,-73.90556,0.0,0.0
13708,2.0,POINT (-73.9055 40.67305800000001),40.67305800000001,-73.9055,0.0,0.0
13711,1.0,POINT (-73.97645 40.673073),40.673073,-73.97645,2.0,0.0
13712,1.0,POINT (-73.97324999999999 40.673073),40.673073,-73.97325,0.0,0.0
13714,1.0,POINT (-73.86983000000002 40.67308),40.67308,-73.86983000000002,0.0,0.0
13715,1.0,POINT (-73.99923000000003 40.673084),40.673084,-73.99923000000003,2.0,0.0
13716,1.0,POINT (-73.97195000000001 40.673088),40.673088,-73.97195,0.0,0.0
13717,2.0,POINT (-73.98968000000001 40.67309),40.67309,-73.98968,0.0,0.0
13718,1.0,POINT (-73.90527 40.67309),40.67309,-73.90527,0.0,0.0
13720,1.0,POINT (-73.99972 40.673107),40.673107,-73.99972,0.0,0.0
13722,1.0,POINT (-73.97201 40.67311),40.67311,-73.97201,0.0,0.0
13723,1.0,POINT (-73.92218000000003 40.673115),40.673115,-73.92218000000003,2.0,0.0
13728,1.0,POINT (-73.9051 40.67312),40.67312,-73.9051,0.0,0.0
13731,1.0,POINT (-73.790886 40.673126),40.673126,-73.790886,0.0,0.0
13732,1.0,POINT (-73.97206 40.67313),40.67313,-73.97206,2.0,0.0
13733,1.0,POINT (-73.79848 40.67313),40.67313,-73.79848,0.0,0.0
13735,1.0,POINT (-73.861824 40.67315),40.67315,-73.861824,0.0,0.0
13739,1.0,POINT (-73.98296999999999 40.67316),40.67316,-73.98297,0.0,0.0
13740,1.0,POINT (-73.94552 40.67316),40.67316,-73.94552,0.0,0.0
13741,1.0,POINT (-73.9128 40.67316),40.67316,-73.9128,0.0,0.0
13743,1.0,POINT (-73.87388 40.67317),40.67317,-73.87388,2.0,0.0
13744,1.0,POINT (-73.95296999999999 40.673176),40.673176,-73.95297,0.0,0.0
13747,1.0,POINT (-73.94580999999999 40.67319000000001),40.67319000000001,-73.94581,0.0,0.0
13748,1.0,POINT (-73.899124 40.67319000000001),40.67319000000001,-73.899124,2.0,0.0
13749,1.0,POINT (-73.77370999999999 40.67319000000001),40.67319000000001,-73.77371,2.0,0.0
13751,1.0,POINT (-73.86896 40.673206),40.673206,-73.86896,2.0,0.0
13752,1.0,POINT (-73.733795 40.673214),40.673214,-73.733795,0.0,0.0
13754,1.0,POINT (-73.88412 40.673237),40.673237,-73.88412,0.0,0.0
13755,1.0,POINT (-73.88245000000001 40.673244),40.673244,-73.88245,0.0,0.0
13759,1.0,POINT (-73.73899 40.67325200000001),40.67325200000001,-73.73899,0.0,0.0
13761,1.0,POINT (-73.90855999999999 40.673264),40.673264,-73.90856,0.0,0.0
13763,1.0,POINT (-73.88654 40.673267),40.673267,-73.88654,2.0,0.0
13766,1.0,POINT (-73.87139999999999 40.67328300000001),40.67328300000001,-73.8714,0.0,0.0
13767,1.0,POINT (-73.9653 40.673286),40.673286,-73.9653,0.0,0.0
13771,1.0,POINT (-73.97309 40.673313),40.673313,-73.97309,0.0,0.0
13773,1.0,POINT (-73.98623000000001 40.67334),40.67334,-73.98623,0.0,0.0
13777,1.0,POINT (-73.94937 40.673367),40.673367,-73.94937,0.0,0.0
13778,1.0,POINT (-73.8905 40.673367),40.673367,-73.8905,2.0,0.0
13781,1.0,POINT (-73.76392 40.673374),40.673374,-73.76392,0.0,0.0
13793,1.0,POINT (-73.76109 40.673443),40.673443,-73.76109,0.0,0.0
13794,1.0,POINT (-73.88159 40.673454),40.673454,-73.88159,0.0,0.0
13796,1.0,POINT (-73.96614 40.673477),40.673477,-73.96614,0.0,0.0
13797,1.0,POINT (-73.87144499999999 40.673477),40.673477,-73.871445,0.0,0.0
13798,5.0,POINT (-73.791504 40.673477),40.673477,-73.791504,2.0,0.0
13800,1.0,POINT (-73.885216 40.67348),40.67348,-73.885216,2.0,0.0
13801,1.0,POINT (-73.86717 40.67348),40.67348,-73.86717,0.0,0.0
13803,1.0,POINT (-73.92216500000001 40.6735),40.6735,-73.922165,2.0,0.0
13805,1.0,POINT (-73.9188 40.673508),40.673508,-73.9188,0.0,0.0
13807,1.0,POINT (-73.91064 40.67352),40.67352,-73.91064,0.0,0.0
13808,1.0,POINT (-73.87575 40.673527),40.673527,-73.87575,0.0,0.0
13809,1.0,POINT (-73.79476 40.673527),40.673527,-73.79476,0.0,0.0
13810,1.0,POINT (-73.86681 40.673534),40.673534,-73.86681,0.0,0.0
13814,1.0,POINT (-73.73985 40.673542),40.673542,-73.73985,0.0,0.0
13815,1.0,POINT (-73.976105 40.673546),40.673546,-73.976105,0.0,0.0
13816,1.0,POINT (-73.95243000000001 40.67355),40.67355,-73.95243,0.0,0.0
13820,1.0,POINT (-73.87546 40.67357),40.67357,-73.87546,0.0,0.0
13824,1.0,POINT (-73.91677 40.673576),40.673576,-73.91677,0.0,0.0
13825,1.0,POINT (-73.98924 40.67358),40.67358,-73.98924,0.0,0.0
13828,1.0,POINT (-73.87532 40.673588),40.673588,-73.87532,0.0,0.0
13830,1.0,POINT (-73.873985 40.67359),40.67359,-73.873985,0.0,0.0
13831,1.0,POINT (-73.87974 40.6736),40.6736,-73.87974,0.0,0.0
13832,2.0,POINT (-73.98602 40.67361500000001),40.67361500000001,-73.98602,2.0,0.0
13833,1.0,POINT (-73.76142 40.67361500000001),40.67361500000001,-73.76142,0.0,0.0
13835,1.0,POINT (-73.87783 40.67362),40.67362,-73.87783,0.0,0.0
13836,1.0,POINT (-73.89310999999999 40.673622),40.673622,-73.89311,0.0,0.0
13837,1.0,POINT (-73.86288 40.673626),40.673626,-73.86288,0.0,0.0
13841,1.0,POINT (-73.98917400000001 40.673668),40.673668,-73.989174,0.0,0.0
13844,2.0,POINT (-73.87976 40.673676),40.673676,-73.87976,0.0,0.0
13848,1.0,POINT (-73.97551999999997 40.673687),40.673687,-73.97551999999997,0.0,0.0
13852,1.0,POINT (-73.91398000000002 40.673737),40.673737,-73.91398000000002,0.0,0.0
13854,2.0,POINT (-73.78864 40.673744),40.673744,-73.78864,2.0,0.0
13857,5.0,POINT (-73.73430999999999 40.67376),40.67376,-73.73431,6.0,0.0
13858,1.0,POINT (-73.940186 40.673763),40.673763,-73.940186,0.0,0.0
13860,1.0,POINT (-73.74951 40.673767),40.673767,-73.74951,0.0,0.0
13861,1.0,POINT (-73.91675600000001 40.673782),40.673782,-73.916756,0.0,0.0
13863,1.0,POINT (-73.854 40.673782),40.673782,-73.854,0.0,0.0
13864,1.0,POINT (-73.84054999999999 40.673782),40.673782,-73.84055,0.0,0.0
13865,1.0,POINT (-73.87594 40.673786),40.673786,-73.87594,0.0,0.0
13866,1.0,POINT (-73.86198399999998 40.673786),40.673786,-73.86198399999998,0.0,0.0
13867,1.0,POINT (-73.838875 40.673786),40.673786,-73.838875,0.0,0.0
13870,3.0,POINT (-73.86490999999999 40.67381),40.67381,-73.86491,5.0,0.0
13871,1.0,POINT (-73.84056 40.67381),40.67381,-73.84056,0.0,0.0
13873,1.0,POINT (-73.95962 40.67382),40.67382,-73.95962,0.0,0.0
13874,1.0,POINT (-73.891685 40.67382),40.67382,-73.891685,0.0,0.0
13876,1.0,POINT (-73.89533 40.673824),40.673824,-73.89533,0.0,0.0
13884,1.0,POINT (-73.90921999999998 40.673878),40.673878,-73.90921999999998,0.0,0.0
13885,1.0,POINT (-73.90935 40.673885),40.673885,-73.90935,0.0,0.0
13886,2.0,POINT (-73.86439 40.673885),40.673885,-73.86439,0.0,0.0
13887,1.0,POINT (-73.990776 40.67389),40.67389,-73.990776,0.0,0.0
13891,1.0,POINT (-73.92676999999998 40.67393),40.67393,-73.92676999999998,0.0,0.0
13892,1.0,POINT (-73.97265 40.673935),40.673935,-73.97265,0.0,0.0
13893,1.0,POINT (-73.8997 40.673935),40.673935,-73.8997,2.0,0.0
13896,1.0,POINT (-73.97414999999999 40.67396),40.67396,-73.97415,2.0,0.0
13903,1.0,POINT (-73.863556 40.673985),40.673985,-73.863556,0.0,0.0
13906,6.0,POINT (-74.000275 40.674),40.674,-74.000275,0.0,0.0
13910,1.0,POINT (-73.93623000000002 40.67401),40.67401,-73.93623000000002,2.0,0.0
13911,1.0,POINT (-73.87791 40.674023),40.674023,-73.87791,0.0,0.0
13916,2.0,POINT (-73.89894 40.67403),40.67403,-73.89894,0.0,0.0
13917,1.0,POINT (-73.73642 40.67403),40.67403,-73.73642,2.0,0.0
13918,1.0,POINT (-73.86320000000001 40.674038),40.674038,-73.8632,0.0,0.0
13920,1.0,POINT (-73.98888000000002 40.67405),40.67405,-73.98888000000002,0.0,0.0
13921,1.0,POINT (-73.87214 40.67405),40.67405,-73.87214,0.0,0.0
13924,1.0,POINT (-73.92924000000002 40.674065),40.674065,-73.92924000000002,0.0,0.0
13925,1.0,POINT (-73.87203000000002 40.674065),40.674065,-73.87203000000002,0.0,0.0
13926,1.0,POINT (-73.96818 40.674072),40.674072,-73.96818,0.0,0.0
13927,1.0,POINT (-73.82078 40.674072),40.674072,-73.82078,0.0,0.0
13928,1.0,POINT (-73.9529 40.67408),40.67408,-73.9529,0.0,0.0
13929,1.0,POINT (-73.73743399999999 40.67408),40.67408,-73.737434,0.0,0.0
13930,1.0,POINT (-73.98419 40.674088),40.674088,-73.98419,0.0,0.0
13932,1.0,POINT (-73.87604 40.67409),40.67409,-73.87604,0.0,0.0
13933,3.0,POINT (-73.91115600000001 40.674095),40.674095,-73.911156,2.0,0.0
13934,1.0,POINT (-73.88994 40.674095),40.674095,-73.88994,0.0,0.0
13935,1.0,POINT (-73.92959599999998 40.6741),40.6741,-73.92959599999998,0.0,0.0
13936,1.0,POINT (-73.90223 40.6741),40.6741,-73.90223,0.0,0.0
13937,1.0,POINT (-73.87795 40.674107),40.674107,-73.87795,0.0,0.0
13939,1.0,POINT (-73.94655999999998 40.67411),40.67411,-73.94655999999998,0.0,0.0
13944,1.0,POINT (-73.97463 40.67413),40.67413,-73.97463,0.0,0.0
13946,1.0,POINT (-73.96564499999999 40.67413300000001),40.67413300000001,-73.965645,0.0,0.0
13947,1.0,POINT (-73.89644 40.67413300000001),40.67413300000001,-73.89644,2.0,0.0
13950,1.0,POINT (-73.96558 40.67414),40.67414,-73.96558,0.0,0.0
13953,1.0,POINT (-73.88068 40.67415),40.67415,-73.88068,0.0,0.0
13954,2.0,POINT (-73.72939000000002 40.674152),40.674152,-73.72939000000002,0.0,0.0
13956,1.0,POINT (-73.99209599999998 40.67416),40.67416,-73.99209599999998,0.0,0.0
13959,1.0,POINT (-73.97674000000001 40.67416400000001),40.67416400000001,-73.97674,0.0,0.0
13960,1.0,POINT (-73.96308000000001 40.674168),40.674168,-73.96308,0.0,0.0
13962,1.0,POINT (-73.89645 40.67417),40.67417,-73.89645,0.0,0.0
13965,1.0,POINT (-73.8006 40.674183),40.674183,-73.8006,0.0,0.0
13966,1.0,POINT (-73.97475 40.67419),40.67419,-73.97475,0.0,0.0
13968,1.0,POINT (-73.999985 40.6742),40.6742,-73.999985,0.0,0.0
13970,1.0,POINT (-73.98213 40.6742),40.6742,-73.98213,0.0,0.0
13973,1.0,POINT (-73.86684 40.67421),40.67421,-73.86684,0.0,0.0
13975,1.0,POINT (-73.86304 40.674213),40.674213,-73.86304,0.0,0.0
13978,1.0,POINT (-73.93209 40.674236),40.674236,-73.93209,0.0,0.0
13979,1.0,POINT (-74.01656 40.674248),40.674248,-74.01656,0.0,0.0
